,pred
3924,157.68427882283993
3925,229.79088541521622
3926,311.13028829327516
3927,363.4886318632011
3928,400.9089167490831
3929,367.1618034372898
3930,333.26112838285286
3931,312.8307217640182
3932,315.0305192847313
3933,351.38035145091044
3934,371.4806037862287
3935,404.98577618597085
3936,451.86084084872425
3937,471.1680436116329
3938,509.71687616617
3939,473.0146415243544
3940,386.7715127347683
3941,312.7928630743842
3942,276.5098920963902
3943,260.51475211299334
3944,263.44043768266675
3945,242.1809874218918
3946,208.93623866540392
3947,170.1415342217388
3948,177.33910286545702
3949,207.24824853382506
3950,303.54657835653575
3951,350.2490313220522
3952,420.1145662520822
3953,419.08608155341585
3954,399.7847590927627
3955,385.7147993017241
3956,381.67778094929304
3957,381.9124492760082
3958,371.8803131567441
3959,408.7004741312552
3960,479.2195310057698
3961,522.72827975018
3962,509.5307186410165
3963,474.5382917724153
3964,383.10849122269957
3965,306.89311829196635
3966,286.61667138535904
3967,263.1439529876906
3968,258.5603861864246
3969,215.91007692203033
3970,188.24927747105892
3971,156.8770887894133
3972,153.9706206683109
3973,207.69655121174162
3974,291.9411541486511
3975,357.2179828741443
3976,390.9353909055776
3977,381.5930368754542
3978,384.24572421778373
3979,340.26962499529594
3980,328.71930612200026
3981,340.93118802848716
3982,357.64563488881566
3983,386.45161101955273
3984,440.27764474294753
3985,484.76081308552943
3986,497.3581502650869
3987,488.6666812338105
3988,408.0979604216075
3989,331.30015041181184
3990,274.74244922090645
3991,262.51098575309527
3992,260.42794853493604
3993,227.88752886460207
3994,218.1107711061377
3995,175.42205585903784
3996,169.0985885623881
3997,220.47863125937715
3998,304.16393098697654
3999,366.4966735299868
4000,408.78597701743064
4001,413.3750997879557
4002,383.11466927503665
4003,373.5118855137175
4004,365.15040025498746
4005,375.48781769752793
4006,394.87232661525195
4007,425.20946735263055
4008,465.77430185694766
4009,499.7245927133529
4010,508.9618573105008
4011,467.80899847200556
4012,369.77715365026717
4013,288.0315241252036
4014,239.81464190338056
4015,207.70310374001127
4016,223.89043254665947
4017,214.46993783409556
4018,180.2356320265875
4019,143.05350580376097
4020,146.24637720888373
4021,191.63494241565488
4022,275.8615344178286
4023,345.7008074174022
4024,377.20759220321065
4025,364.3013242383723
4026,368.61517955851366
4027,356.6723085137038
4028,351.1108009449104
4029,361.87885522951245
4030,392.7779105635007
4031,420.63094998092544
4032,456.4246483714397
4033,496.23874486128
4034,508.48323085899244
4035,470.0807861576048
4036,389.2770309996416
4037,302.6389001290926
4038,250.91443913356437
4039,237.06716626668717
4040,237.33418902619115
4041,222.0220692776182
4042,190.97062498364048
4043,154.91855144922528
4044,157.24534104565024
4045,180.02948431008934
4046,282.9184381406649
4047,346.458072303369
4048,381.57104284475065
4049,387.9886107947643
4050,376.8882678611914
4051,369.0270894249602
4052,362.06523198855024
4053,369.6475472927158
4054,398.19320696388615
4055,413.1158585079334
4056,465.2826625584653
4057,495.1260037160454
4058,500.9650278325531
4059,463.484655228873
4060,384.5412778905069
4061,282.73840373145504
4062,234.3710813987376
4063,245.97206206906475
4064,221.95817884766757
4065,204.02322197410976
4066,169.74466297110115
4067,138.4178752933302
4068,142.12567889366235
4069,191.40682835686545
4070,265.464483470972
4071,331.7632910118516
4072,361.76016936602605
4073,353.3923997160761
4074,333.84393622280663
4075,321.9700379110646
4076,318.4871813669231
4077,325.1608209401793
4078,336.24577637297176
4079,373.5366637932427
4080,415.8285503892753
4081,457.51925134057956
4082,470.8216570391671
4083,430.49876084741163
4084,364.05756216053715
4085,286.0457414882617
4086,206.44000769335082
4087,186.2623849546155
4088,191.80278869614295
4089,182.90174965631508
4090,183.13042942899673
4091,154.22314267728882
4092,210.1194535182249
4093,315.30697537704026
4094,373.0834595210177
4095,416.4804776631545
4096,409.3294288662047
4097,387.16628297988404
4098,373.9632293985985
4099,379.2033453724845
4100,400.74667431618604
4101,418.549690798141
4102,451.8577557401671
4103,496.9822809820838
4104,537.4485394594227
4105,541.6813652856702
4106,501.4586416158923
4107,420.12762288382675
4108,329.9268464929993
4109,275.6574059731291
4110,258.81765422170224
4111,261.21605354808304
4112,246.71485096711058
4113,214.81808174135085
4114,173.83568284531708
4115,179.40191562400182
4116,233.3676461627689
4117,304.12581129697645
4118,371.88412459984795
4119,419.24399727725006
4120,403.51530215459434
4121,390.17019647680314
4122,386.46722121666517
4123,390.80391968552544
4124,404.16539636462255
4125,426.77561694577577
4126,460.13178365817254
4127,508.6540688430937
4128,541.0976499981277
4129,554.8616287167299
4130,483.39227288635766
4131,412.2424250519516
4132,332.0651371661507
4133,280.116373062525
4134,259.08495134120153
4135,248.31273726614108
4136,230.12157276049152
4137,207.46295877085885
4138,171.74958777381718
4139,154.82776482191585
4140,218.83826770240847
4141,279.0555673292719
4142,356.055411878383
4143,415.04729487383975
4144,410.4851615790067
4145,411.2557708880583
4146,386.3158168505829
4147,408.03957626429565
4148,428.2035934664726
4149,451.65726636985227
4150,475.64253518166885
4151,531.7949329108185
4152,552.5129825450908
4153,548.5156804279627
4154,519.7734203810353
4155,441.9068828113519
4156,345.9796036108959
4157,284.7588862921687
4158,265.8939014992452
4159,260.74108493485073
4160,251.79020749820785
4161,205.8320486062472
4162,187.35701165450286
4163,178.53958959639414
4164,217.5293891458338
4165,299.36917720781327
4166,365.9468024794324
4167,400.201558479048
4168,412.15349311987467
4169,394.38411362967804
4170,390.2294495438413
4171,399.41424740439794
4172,413.42111154139616
4173,453.8844231102078
4174,465.2082386385456
4175,503.0358600823578
4176,545.5420276642757
4177,553.1340690097534
4178,500.0485268413396
4179,408.8712292817032
4180,322.34236556243974
4181,266.33486576484637
4182,253.46147709082732
4183,260.1999258345819
4184,237.6755267442366
4185,204.78920046746055
4186,171.91912840451852
4187,175.97633459441406
4188,219.20273422653085
4189,293.19635180999944
4190,370.7399935137698
4191,400.94906935151243
4192,395.89612775502513
4193,383.10109013699656
4194,374.04438981952495
4195,377.9617088521986
4196,399.540561554296
4197,405.2857941967957
4198,433.0341890590682
4199,483.94729189742475
4200,521.8882434021775
4201,527.2032916938285
4202,487.67671557192955
4203,381.9563815531023
4204,288.6471028262157
4205,279.03436250621814
4206,249.63717107469364
4207,258.56490108596796
4208,187.2183587970178
4209,139.81285233112254
4210,113.810144594825
4211,143.09263838997535
4212,191.10396161464664
4213,236.6301485568173
4214,313.1603648245632
4215,343.9321530543975
4216,336.4396366843315
4217,306.2399672215726
4218,348.2440881182901
4219,349.8877059157848
4220,361.7204267522116
4221,391.0694446546955
4222,436.16450062185265
4223,478.33459696037687
4224,497.7170415044493
4225,514.4081175747106
4226,467.94645050020137
4227,387.7798199895541
4228,307.94979903524086
4229,244.92514036610189
4230,234.1267894578973
4231,238.8440071219784
4232,217.89231753545192
4233,184.13614793378773
4234,153.53958958699067
4235,152.0432034270849
4236,202.67233242061735
4237,286.74998777020033
4238,349.6703681586063
4239,395.1127556639625
4240,389.5303488650976
4241,373.8723580074717
4242,356.73777517046585
4243,368.7883823861737
4244,367.25710766531614
4245,391.68806981110254
4246,416.3046861382119
4247,468.03371113162643
4248,499.20492641833494
4249,510.0084805116142
4250,469.4884768616439
4251,399.0628934587117
4252,322.8687836347806
4253,266.23781745313977
4254,229.4483613606373
4255,227.13340193849908
4256,208.00177598176276
4257,167.49643084203967
4258,142.3359719514844
4259,149.21394592317583
4260,201.71280797268014
4261,277.4444466911049
4262,349.40602651076756
4263,381.40569932756284
4264,380.97058404993857
4265,357.03748855380957
4266,342.4348575220471
4267,342.39046582746624
4268,359.1079335879366
4269,374.2194992991843
4270,405.03322093157726
4271,443.6060110879311
4272,485.5096528852308
4273,498.9677030948769
4274,458.1213935949705
4275,409.4708306472934
4276,298.90285688867317
4277,245.36164675210563
4278,236.82561822182308
4279,240.9454288122135
4280,226.59357245026808
4281,185.2363723013816
4282,157.74310215597853
4283,163.5926912684222
4284,215.40814466986274
4285,297.2890323236594
4286,361.3962946130436
4287,401.9067542767972
4288,425.9690519227311
4289,395.0902231797586
4290,391.4250537900531
4291,386.34631621015694
4292,403.6464153151823
4293,427.45114946859167
4294,457.6938953319898
4295,499.91177781864826
4296,524.3464915094148
4297,529.404187118163
4298,499.07861306029923
4299,421.1413893921644
4300,340.34541252692287
4301,280.46290880571416
4302,270.68026329823107
4303,257.3953102287631
4304,230.02813129691793
4305,194.2503721623525
4306,162.87818347876103
4307,157.2528979789384
4308,211.9231880019084
4309,287.5329501451681
4310,358.4805450340706
4311,397.3687995940699
4312,417.2178406032577
4313,397.1878400389829
4314,390.73498513195085
4315,391.7238670753991
4316,399.14667915970836
4317,419.7034488618759
4318,450.17817817645806
4319,492.915514377002
4320,534.4009716452656
4321,536.8203799926271
4322,494.3322340561508
4323,386.77354664037694
4324,307.60028404831417
4325,257.87810848211893
4326,233.20957941058083
4327,233.62854871259762
4328,242.34297861544928
4329,202.72281321336214
4330,147.72499763444614
4331,146.61645257066618
4332,220.38193945734062
4333,295.5958694020602
4334,362.07719509413425
4335,396.81731172806553
4336,394.96763313155355
4337,371.43357539699696
4338,367.7260318676748
4339,363.7057289206356
4340,365.81149141622825
4341,383.32524284950415
4342,425.0012352012705
4343,435.1910729060693
4344,473.4087162580314
4345,501.5023536365095
4346,466.01575267084104
4347,389.22316759218677
4348,302.83742591123473
4349,228.57016110158685
4350,242.41889063621682
4351,261.57029406975073
4352,225.43841362224214
4353,188.2293007138956
4354,158.33403575049576
4355,160.376035083158
4356,210.76363083576587
4357,286.49360723813805
4358,352.96518555571527
4359,383.12849910322836
4360,376.8041545424812
4361,351.16949143229624
4362,339.53695477809464
4363,337.9729518984657
4364,382.25816343262676
4365,399.90857180076193
4366,435.83596352873326
4367,473.1871679640529
4368,495.4551606701827
4369,500.67774606005474
4370,462.8164749896381
4371,382.1914316090393
4372,309.43464545660225
4373,271.86122695153654
4374,260.5266930771725
4375,255.60169757723213
4376,252.79136132389726
4377,186.2107078363256
4378,161.33534224282081
4379,161.92866076500755
4380,215.9922336464039
4381,291.0944460704875
4382,381.6059639812123
4383,416.19032094305174
4384,398.22443190511814
4385,380.68661494050866
4386,363.764117343885
4387,360.841690206464
4388,376.2911996535987
4389,389.07892149435463
4390,428.25305720204494
4391,462.39933852571403
4392,491.9551082703078
4393,510.13277761656
4394,473.91758379784426
4395,390.633024145352
4396,333.33779359709905
4397,283.62700003034314
4398,250.2306773746875
4399,263.3285076527943
4400,240.83173107702635
4401,193.04181096443136
4402,160.56865950275267
4403,162.92848357483126
4404,213.55761256527217
4405,294.7234171663716
4406,358.9841138779276
4407,373.5076502334447
4408,400.6767529845387
4409,398.03709939536157
4410,384.473664720996
4411,391.5380946587627
4412,399.257290136759
4413,423.59961590843795
4414,459.41434931263063
4415,501.54339085215764
4416,530.1973588545357
4417,550.4208572885591
4418,497.7939668201693
4419,404.89200272637703
4420,343.0645982545091
4421,290.16441456626444
4422,266.78329557811236
4423,244.59278400835632
4424,225.37621689817928
4425,175.77276123379136
4426,143.32544108176862
4427,135.9676602410272
4428,197.7249489098801
4429,284.7427811595396
4430,339.2592742870696
4431,374.44303316365375
4432,396.8740051998398
4433,383.40578399080096
4434,388.2579040928939
4435,393.6539688650655
4436,406.24575745228543
4437,429.6371279029398
4438,462.94519284483573
4439,502.98473188270464
4440,540.6587317141164
4441,539.1084836144457
4442,473.15628449648153
4443,396.5603501657456
4444,317.77462355440434
4445,269.87505142862653
4446,248.26763899413598
4447,266.42868056091805
4448,239.4638131817244
4449,205.63012955230286
4450,182.44891356481352
4451,169.91221142247102
4452,225.27751941110563
4453,304.6640637518093
4454,373.7658482949405
4455,393.4393148885965
4456,401.05823103491855
4457,394.886492978892
4458,396.19060002327865
4459,402.9253422209076
4460,411.72010235336813
4461,440.88594035663704
4462,466.89453596206295
4463,496.95160370445547
4464,542.3792597258673
4465,551.3800860522589
4466,505.7663054829651
4467,461.65590137816616
4468,371.60945431362813
4469,315.16049951682345
4470,299.9384577063818
4471,283.6894300102994
4472,245.328232591054
4473,204.81507622675736
4474,176.59295829607427
4475,168.4148357701409
4476,227.13528856691093
4477,302.8648802239864
4478,352.90940912168577
4479,374.509197863796
4480,369.58009442053117
4481,351.18381721916876
4482,338.7875722890957
4483,323.9198293199646
4484,373.910652052864
4485,385.9714879213016
4486,413.07468587264174
4487,453.3599929264421
4488,492.9854251832144
4489,506.7817842272307
4490,475.63210135571615
4491,390.74681809037514
4492,316.64496714264465
4493,264.23134080740806
4494,254.69132810941989
4495,250.5296934770156
4496,244.65443101789594
4497,199.91407822352474
4498,191.29776119311418
4499,193.15329075846913
4500,205.2966342957017
4501,287.80193379312607
4502,353.13238741268293
4503,376.8257321375778
4504,370.7602989642098
4505,366.4456064850167
4506,332.3195199936211
4507,323.9580347357348
4508,330.7749631503015
4509,350.953859371093
4510,406.38629074663453
4511,454.87651989345096
4512,493.6650909905479
4513,498.04912779237566
4514,474.0169928738619
4515,381.0458272240714
4516,312.13982319055737
4517,249.80638971069828
4518,221.31951258080122
4519,246.13094970744595
4520,229.41593052561063
4521,195.1816247183279
4522,162.31155265572306
4523,168.68400182716354
4524,206.79643824679601
4525,297.77638108467863
4526,373.10320017786194
4527,403.26651372498424
4528,403.53559245527225
4529,396.6084284578667
4530,387.1312072419381
4531,394.40336769313626
4532,399.93296981174217
4533,422.2945441006523
4534,451.49105475843135
4535,509.86777734059757
4536,547.6032764158606
4537,524.9665795742227
4538,492.8959041834363
4539,420.2527502114026
4540,341.1638061926217
4541,280.42196074576856
4542,235.8796848420288
4543,239.80542182321494
4544,224.30653853784554
4545,188.4099182106666
4546,135.96844859590988
4547,121.97681187913284
4548,195.74826556727663
4549,279.6284408205729
4550,326.4579052517612
4551,360.2228962631271
4552,379.0724536346834
4553,325.7251404116923
4554,289.0499763459345
4555,273.71823876797504
4556,286.89404229079514
4557,298.06116074169336
4558,369.28633077741347
4559,415.79760942993204
4560,454.6198575558429
4561,477.3779514988065
4562,451.1733331650263
4563,369.5007945253918
4564,283.607791441119
4565,242.53183866746903
4566,205.31312156171225
4567,211.47951518566794
4568,202.63049733573254
4569,168.87432773364864
4570,139.51910541390785
4571,143.2269090152076
4572,198.1680921661435
4573,274.4994532067403
4574,350.0508517391872
4575,389.87015032344954
4576,402.45406900475643
4577,390.240616564504
4578,371.781346721295
4579,357.41707266575054
4580,374.7452681816492
4581,391.4078451107634
4582,428.0273854657889
4583,479.8697783850216
4584,524.3343423006777
4585,522.3489300379881
4586,490.69000279193887
4587,418.23848005794673
4588,329.6981571355087
4589,270.8122692620338
4590,256.0120056468965
4591,251.7541364704661
4592,232.88708261367861
4593,205.47175446365023
4594,158.2803116703013
4595,220.64729877961102
4596,304.5472018881631
4597,372.6048102390645
4598,392.3770849615694
4599,406.8792142270698
4600,381.63493056216737
4601,388.33295088223804
4602,382.42758135638525
4603,402.1136320399521
4604,401.4353850200613
4605,430.4206633289042
4606,483.48927210735815
4607,524.3712764801454
4608,527.258510277692
4609,481.3802612091541
4610,408.9716546811429
4611,314.1798350957562
4612,265.4792927015626
4613,269.43882348567286
4614,250.1358949595289
4615,239.47250692887366
4616,210.40119858668714
4617,178.44201977085794
4618,176.97561946675737
4619,220.67095826985442
4620,296.3159876434353
4621,373.48973699252474
4622,374.7887433117722
4623,396.4998196844176
4624,374.06924753307607
4625,364.0872563858169
4626,376.05555390476763
4627,382.54792431936255
4628,403.1384297498968
4629,442.17302583424737
4630,504.2064927939122
4631,528.7351185671204
4632,518.2057157009926
4633,498.1642414294529
4634,423.2018248629357
4635,328.68151270594706
4636,285.60662246306725
4637,245.07316091618443
4638,248.17721537734474
4639,237.43442985113842
4640,181.02728874910522
4641,140.34852365525398
4642,171.1968068263893
4643,213.19972154875774
4644,289.4749951304872
4645,335.32729938322
4646,366.4838186301978
4647,352.5976520270548
4648,340.2009664009737
4649,342.6938162239143
4650,333.6810936095219
4651,352.68035135008006
4652,378.0047817369984
4653,425.6038240912944
4654,465.5908272586838
4655,487.4867563278623
4656,505.7441271975215
4657,461.3370739877163
4658,409.37962454816125
4659,297.7769990487732
4660,248.05482348399056
4661,243.9060572976685
4662,234.90508225978914
4663,222.83627568369386
4664,194.4105125228986
4665,149.10786185841494
4666,150.96339142182248
4667,200.99996288359154
4668,263.9248461060145
4669,331.74964303496273
4670,370.7068415832018
4671,359.12410820614883
4672,352.76343247234365
4673,328.1424406881953
4674,324.11140527132443
4675,371.79335525409965
4676,400.8995605227049
4677,434.8496531928462
4678,457.7218137487726
4679,457.34115032465184
4680,506.87460303319176
4681,449.7541388539558
4682,377.292003617729
4683,302.68365172937075
4684,253.51167755702613
4685,235.87062819971894
4686,253.67405210249154
4687,262.05432355962597
4688,233.9204172010609
4689,193.54547139455997
4690,187.5155059188919
4691,227.90188566639728
4692,316.607885176009
4693,357.0106852235785
4694,415.26249219071514
4695,415.29214929977314
4696,402.54976976611454
4697,390.37514030926553
4698,396.2595164082187
4699,425.64814931889975
4700,460.0430738202655
4701,491.40825729286485
4702,534.1025584486736
4703,548.686881637083
4704,554.143991801192
4705,517.6307002660377
4706,408.50141756916116
4707,336.96531775315714
4708,287.7306917734782
4709,276.39615790125265
4710,275.90864429378246
4711,268.6608261450773
4712,232.6630093902801
4713,171.53088598589835
4714,174.67253323805727
4715,240.14733883573453
4716,299.25426648155565
4717,402.295747569185
4718,412.3134274741613
4719,438.95781750297385
4720,409.6349475383627
4721,396.4646973800444
4722,403.7867445493619
4723,393.7144849878962
4724,422.18224075564535
4725,469.0111270455677
4726,527.0874089261893
4727,553.3918653750325
4728,558.2528935681116
4729,514.2914054333518
4730,421.5434392797386
4731,340.369947088188
4732,288.63943837029956
4733,295.43534103604435
4734,305.8313766237545
4735,298.82336214798215
4736,251.9739648322536
4737,225.1899752175143
4738,220.241094679357
4739,280.7671836731192
4740,305.59875459997943
4741,371.39380582858576
4742,422.3048711982206
4743,420.9936531123137
4744,391.721105768175
4745,399.73035191233646
4746,394.3816347265879
4747,404.0377446095473
4748,421.3665147424903
4749,463.76317155033746
4750,506.02592999289004
4751,543.4869889785543
4752,543.6976161422427
4753,497.27432050059167
4754,403.4599671693843
4755,322.7566957273968
4756,271.2107157517965
4757,252.80755091471087
4758,252.51673093822325
4759,241.3482101550121
4760,199.81671929954578
4761,169.13129699449405
4762,165.85420045330318
4763,217.86003866073514
4764,296.7577563097931
4765,368.5222286711248
4766,399.3755377071346
4767,402.55376291189845
4768,374.932199084185
4769,364.3013927165129
4770,378.55677234873616
4771,389.9013892792835
4772,400.1736145851237
4773,445.353653017034
4774,490.35796019506233
4775,521.0658724141987
4776,522.891370757367
4777,471.1614276154111
4778,373.3665109131034
4779,291.0301526091452
4780,261.08239906865276
4781,249.42844139897517
4782,253.55898446373635
4783,211.20808412581974
4784,188.23717523234703
4785,145.10649814941195
4786,181.12563163343617
4787,204.78052334125377
4788,287.92697833146747
4789,329.5399367978105
4790,390.7328250641758
4791,383.4393539320502
4792,364.337914980546
4793,342.5178241989228
4794,343.2377340553914
4795,359.20058610171924
4796,372.63373209229917
4797,406.09070667795254
4798,475.1460742500235
4799,514.7803964201923
4800,519.3718088400717
4801,484.6246392243478
4802,381.2037456287362
4803,309.481488256238
4804,261.41829994237554
4805,250.29218319370216
4806,236.4020399783817
4807,222.02344420509309
4808,189.36361421001754
4809,160.95550015407858
4810,170.75243128173014
4811,216.11614488924096
4812,296.037961195849
4813,361.9442113768871
4814,402.80403129572176
4815,399.37186505058946
4816,377.13577435114803
4817,358.2504574722564
4818,346.3010268407469
4819,354.8725902058139
4820,367.35500760086086
4821,437.248736976228
4822,484.0712657686141
4823,516.7648728183675
4824,534.375127930976
4825,502.1276196193114
4826,385.89730004884484
4827,306.124682937918
4828,259.7633062600525
4829,256.5841910259397
4830,259.6364105993272
4831,248.91107526112887
4832,214.82527840882227
4833,181.93577486607074
4834,179.4262036358513
4835,233.8278758919521
4836,283.9087093282556
4837,350.715705513487
4838,382.7560264064301
4839,393.1703579295504
4840,365.1038460495998
4841,342.3829773080138
4842,337.1394211893107
4843,334.4775230020403
4844,354.68272520480326
4845,352.6401015431257
4846,397.91610196964666
4847,440.94955579665685
4848,455.17061017170266
4849,422.3307583118824
4850,335.83487256139637
4851,278.19096423929625
4852,208.28880022487303
4853,191.72204637504737
4854,210.87344980875787
4855,227.90695773912097
4856,197.0334508207754
4857,164.16337875620047
4858,166.20537808916566
4859,216.5929738418292
4860,292.60630657582965
4861,357.062678037678
4862,392.15610876923813
4863,385.1555202966307
4864,367.6035544677843
4865,327.34043159046
4866,312.2169178085019
4867,317.7465199266717
4868,375.8878363658464
4869,416.1803288874564
4870,465.1263746579275
4871,499.7869405213212
4872,503.9487292395925
4873,511.05500738406465
4874,417.3932310553066
4875,313.50691173635175
4876,279.3852286188886
4877,278.0413874931786
4878,231.23787890982808
4879,263.48478643834517
4880,210.9798187633603
4881,137.7987158291337
4882,160.35722434790904
4883,187.44891348041125
4884,292.1123252131021
4885,382.82345992505276
4886,398.3487677261357
4887,410.19031187610364
4888,396.0499437038453
4889,352.82414305869855
4890,340.20225193171115
4891,368.49745990413123
4892,385.99634766463436
4893,418.9692760479377
4894,465.48055470238126
4895,512.3334296398475
4896,524.029983457563
4897,486.8932884772716
4898,411.06784027739496
4899,334.21713471756044
4900,275.32581843183436
4901,265.67383130460814
4902,272.4107641190527
4903,246.32143024360263
4904,218.37464055140697
4905,182.04527885911818
4906,193.71167934069274
4907,230.7221777621022
4908,281.52554561077807
4909,354.4394787971955
4910,382.8639035530443
4911,384.3002424491064
4912,364.68838839949575
4913,348.0998760394207
4914,364.5532945843554
4915,369.87895462566956
4916,384.801336057688
4917,411.44840000821546
4918,455.07753366112735
4919,483.7498973445642
4920,498.198666822159
4921,452.7007090208644
4922,400.8308070147042
4923,299.07167523587094
4924,251.2325592716755
4925,232.82939443436265
4926,238.369798177989
4927,222.8892232343597
4928,184.3263152999174
4929,151.20275123629295
4930,159.93892264014386
4931,212.61649646703236
4932,310.26700297189933
4933,374.05581010755736
4934,406.2570986743449
4935,411.1016895599091
4936,397.6632224616782
4937,384.7927351684626
4938,383.6442938552955
4939,397.47559088965295
4940,416.62207860953737
4941,451.27812308446744
4942,493.6688833927775
4943,530.7085649233627
4944,542.8186356024339
4945,495.592407003364
4946,430.8742817925585
4947,345.31152326468805
4948,278.5981213489597
4949,272.60419737057157
4950,258.703873783689
4951,244.26921667533105
4952,216.68450161073528
4953,172.4317677788537
4954,172.23677044213494
4955,226.45026757335148
4956,288.6743997893301
4957,371.4365031096226
4958,406.31668319213225
4959,399.7362473330161
4960,372.4318930374178
4961,374.93472873394234
4962,387.8630150479502
4963,392.3273253394338
4964,427.8630317354651
4965,460.1691342479869
4966,497.1973859726173
4967,528.255277066291
4968,553.2243904967531
4969,511.8242437121256
4970,425.5167513490254
4971,330.5699608227072
4972,280.19603781717296
4973,271.36226007777714
4974,270.59126200875295
4975,214.9100554234986
4976,211.65757022596466
4977,152.20762059595614
4978,143.95742979513258
4979,215.4402301380905
4980,291.03159660133724
4981,353.33984240755075
4982,390.4581473590073
4983,404.4307904369152
4984,398.59461907524843
4985,387.69080305045696
4986,398.2759536100862
4987,394.2636144971455
4988,422.99938106348964
4989,469.91834282858736
4990,504.485027137877
4991,543.5807856490052
4992,548.8679690418533
4993,503.18054193761486
4994,404.15494865361495
4995,347.7031642786683
4996,295.2895379434596
4997,262.00221413878114
4998,276.05054648525993
4999,220.83127558790173
5000,204.3050813541122
5001,165.07758432097452
5002,178.93114106800118
5003,228.96771252922662
5004,307.16095786647793
5005,369.3257211062349
5006,399.369230821959
5007,390.07117324563535
5008,363.35264089839615
5009,341.30350777640643
5010,340.95088998010533
5011,348.8178825944652
5012,367.67510526678103
5013,396.9621818057759
5014,442.23818223120816
5015,483.9236565263088
5016,470.7615895475775
5017,464.29285558572985
5018,384.2494297594606
5019,292.34005200197106
5020,248.60508663323546
5021,219.6401332124377
5022,256.1700778682678
5023,239.0743426073261
5024,205.18610192477908
5025,168.60916584972574
5026,142.53875327837
5027,229.1107257422771
5028,290.43696802626357
5029,358.9282614938005
5030,401.7589503407146
5031,402.4672388629371
5032,368.45196313808907
5033,351.94688384039665
5034,348.9347651677314
5035,348.4097301276221
5036,368.0753453539539
5037,409.0575806261299
5038,412.6789468419542
5039,479.7501109937176
5040,499.3927053892801
5041,468.93617180229717
5042,384.674258012008
5043,310.968215536222
5044,262.0398498641931
5045,222.91857458126367
5046,258.30049966404255
5047,247.3111665471016
5048,214.08521380725426
5049,203.1765807040095
5050,211.40321416435603
5051,254.3489613680966
5052,319.22999201449704
5053,389.80676755215575
5054,433.591996205505
5055,430.39251235696923
5056,420.01205483456727
5057,410.7298898101841
5058,364.2837263388129
5059,423.99838851222296
5060,422.3050982897653
5061,455.13357729935956
5062,500.5286348336996
5063,531.6489017580915
5064,545.01076062852
5065,505.18261487833246
5066,423.7082438608928
5067,346.85303000851883
5068,303.51870741597224
5069,288.9642825395813
5070,279.27392940540574
5071,260.9163308416658
5072,222.81897892631514
5073,176.13297662661097
5074,172.5310149906626
5075,232.76847240884865
5076,305.68015229373754
5077,376.58654182823955
5078,396.3154159484307
5079,404.1023083879864
5080,391.8002195729636
5081,394.3972826155709
5082,384.4863571783439
5083,400.6762406740209
5084,418.0929654166672
5085,447.032368378716
5086,490.27312274412736
5087,527.6333738552121
5088,536.5945972401009
5089,498.4442105416448
5090,418.4792316880296
5091,330.66330246858183
5092,290.78729167828146
5093,269.7453341556326
5094,275.90932372550395
5095,269.30884682455275
5096,236.2334849836845
5097,168.21503002802504
5098,171.2804352697915
5099,221.94280223825234
5100,310.96195395762896
5101,377.1141538676503
5102,407.9674629028744
5103,400.2225823895995
5104,380.29955163643797
5105,356.4765930674327
5106,360.8981100407716
5107,362.8272909252499
5108,383.12465071884316
5109,409.59719003524697
5110,449.6555133044841
5111,494.1116035736682
5112,503.10374511223205
5113,438.3421452048194
5114,365.5070603082952
5115,286.14550910912754
5116,228.7134377842667
5117,231.73099705740879
5118,196.91130004613163
5119,185.8963240899173
5120,153.24051020659346
5121,121.28133139109167
5122,129.36164826688338
5123,176.40944098606207
5124,258.62089597760456
5125,345.76145746972765
5126,370.7970424228468
5127,355.0548484635442
5128,361.1266040530162
5129,318.9223885512422
5130,316.7561276827215
5131,319.87696673595246
5132,336.42804186548017
5133,366.3645274256811
5134,418.0047417508576
5135,440.6202958777403
5136,454.38878288888003
5137,454.61691740818674
5138,385.7891626921324
5139,291.89733320855373
5140,246.67455333005927
5141,237.84077559089286
5142,207.24143927465562
5143,202.55329090808982
5144,166.53027452331926
5145,136.02692891800362
5146,155.80668036668592
5147,194.16688904678472
5148,276.58304866321254
5149,346.18266402360206
5150,366.9617594797965
5151,368.7167146503416
5152,346.52042877067606
5153,335.27505591354395
5154,321.07904856249627
5155,342.3387704095727
5156,359.5323537239294
5157,387.7040115542544
5158,434.12981608904084
5159,478.41826447425024
5160,473.477370293617
5161,436.0256722215598
5162,372.31893885596963
5163,279.33087701755403
5164,229.60870145282945
5165,223.0480041495428
5166,224.61333723182827
5167,218.21529681974891
5168,178.63744558134877
5169,147.09592156776716
5170,151.44579444551528
5171,209.9259348704993
5172,264.0495627368298
5173,331.8743596653831
5174,351.4717793262392
5175,363.04299788799085
5176,331.88146084307095
5177,320.0252041065202
5178,332.5329949850698
5179,341.5117004241936
5180,362.01281901049776
5181,402.4817377398216
5182,445.06628739383916
5183,473.0675244304813
5184,483.1494007959724
5185,457.49666248521703
5186,357.6899712135473
5187,269.522108420458
5188,217.27490782288936
5189,212.36462432267837
5190,221.56257299202213
5191,209.1780036519414
5192,166.87173303618601
5193,134.0016609738687
5194,168.04496480365765
5195,265.136039563653
5196,337.3688479987456
5197,371.8626113859218
5198,338.6436610190202
5199,325.30255292209154
5200,295.29906111950953
5201,301.68743093863225
